_id,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,geometry
110,GO-20051156816,1124078400000,2005,August,15,Monday,227,D51,Shooting,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.37466545428822,43.66709410620915,"{""coordinates"": [[-79.374665454, 43.667094106]], ""type"": ""MultiPoint""}"
111,GO-20051072514,1124164800000,2005,August,16,Tuesday,228,D54,Shooting,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.33494772634278,43.71872655239281,"{""coordinates"": [[-79.3349477259999, 43.7187265520001]], ""type"": ""MultiPoint""}"
112,GO-2005117846,1124337600000,2005,August,18,Thursday,230,D41,Other,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.26664364249754,43.75813836425271,"{""coordinates"": [[-79.266643642, 43.758138364]], ""type"": ""MultiPoint""}"
113,GO-20051183577,1124510400000,2005,August,20,Saturday,232,D22,Other,018,New Toronto (18),018,New Toronto (18),-79.50819536860408,43.6016825297574,"{""coordinates"": [[-79.508195369, 43.6016825300001]], ""type"": ""MultiPoint""}"
114,GO-20051189864,1124942400000,2005,August,25,Thursday,237,D42,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.22054578186582,43.7428339852155,"{""coordinates"": [[-79.220545782, 43.7428339850001]], ""type"": ""MultiPoint""}"
115,GO-2005761120,1125374400000,2005,August,30,Tuesday,242,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.50949308757724,43.73913123621901,"{""coordinates"": [[-79.5094930879999, 43.739131236]], ""type"": ""MultiPoint""}"
116,GO-20051178414,1125460800000,2005,August,31,Wednesday,243,D51,Other,073,Moss Park (73),073,Moss Park (73),-79.37009915354126,43.65616289526663,"{""coordinates"": [[-79.3700991539999, 43.6561628950001]], ""type"": ""MultiPoint""}"
117,GO-20051389771,1125979200000,2005,September,6,Tuesday,249,D33,Stabbing,042,Banbury-Don Mills (42),042,Banbury-Don Mills (42),-79.34285652530991,43.74054140850868,"{""coordinates"": [[-79.3428565249999, 43.7405414090001]], ""type"": ""MultiPoint""}"
118,GO-20051101797,1126152000000,2005,September,8,Thursday,251,D31,Shooting,028,Rustic (28),028,Rustic (28),-79.50131274603079,43.704970651103025,"{""coordinates"": [[-79.5013127459999, 43.704970651]], ""type"": ""MultiPoint""}"
119,GO-2005739598,1126238400000,2005,September,9,Friday,252,D14,Shooting,163,Fort York-Liberty Village (163),082,Niagara (82),-79.39920223359782,43.63524477434855,"{""coordinates"": [[-79.399202234, 43.6352447740001]], ""type"": ""MultiPoint""}"
120,GO-20051096519,1126324800000,2005,September,10,Saturday,253,D31,Shooting,024,Black Creek (24),024,Black Creek (24),-79.51473051613645,43.76721268870932,"{""coordinates"": [[-79.514730516, 43.7672126890001]], ""type"": ""MultiPoint""}"
121,GO-20051203047,1126584000000,2005,September,13,Tuesday,256,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51633091253203,43.751892281119154,"{""coordinates"": [[-79.5163309129999, 43.751892281]], ""type"": ""MultiPoint""}"
122,GO-20051156513,1126843200000,2005,September,16,Friday,259,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.54932877220578,43.7272962290426,"{""coordinates"": [[-79.549328772, 43.727296229]], ""type"": ""MultiPoint""}"
123,GO-20051156513,1126843200000,2005,September,16,Friday,259,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.54932877220578,43.7272962290426,"{""coordinates"": [[-79.549328772, 43.727296229]], ""type"": ""MultiPoint""}"
124,GO-20051156513,1126843200000,2005,September,16,Friday,259,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.54932877220578,43.7272962290426,"{""coordinates"": [[-79.549328772, 43.727296229]], ""type"": ""MultiPoint""}"
125,GO-20051139553,1126843200000,2005,September,16,Friday,259,D14,Shooting,085,South Parkdale (85),085,South Parkdale (85),-79.4347125217612,43.6374559839486,"{""coordinates"": [[-79.434712522, 43.637455984]], ""type"": ""MultiPoint""}"
126,GO-20051158528,1127102400000,2005,September,19,Monday,262,D32,Stabbing,033,Clanton Park (33),033,Clanton Park (33),-79.44001149191362,43.736120054767376,"{""coordinates"": [[-79.4400114919999, 43.7361200550001]], ""type"": ""MultiPoint""}"
127,GO-20051228892,1127361600000,2005,September,22,Thursday,265,D54,Other,058,Old East York (58),058,Old East York (58),-79.33525753027094,43.69453790794785,"{""coordinates"": [[-79.33525753, 43.694537908]], ""type"": ""MultiPoint""}"
128,GO-20051141576,1128139200000,2005,October,1,Saturday,274,D42,Stabbing,136,West Hill (136),136,West Hill (136),-79.16263981945792,43.770401797757046,"{""coordinates"": [[-79.1626398189999, 43.7704017980001]], ""type"": ""MultiPoint""}"
129,GO-20051325246,1129953600000,2005,October,22,Saturday,295,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5884871663062,43.73871947438929,"{""coordinates"": [[-79.5884871659999, 43.738719474]], ""type"": ""MultiPoint""}"
130,GO-20051265274,1130040000000,2005,October,23,Sunday,296,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.59169366551264,43.73676857632022,"{""coordinates"": [[-79.591693666, 43.736768576]], ""type"": ""MultiPoint""}"
131,GO-20051265274,1130040000000,2005,October,23,Sunday,296,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.59169366551264,43.73676857632022,"{""coordinates"": [[-79.591693666, 43.736768576]], ""type"": ""MultiPoint""}"
132,GO-20051317338,1130821200000,2005,November,1,Tuesday,305,D42,Shooting,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.33172587929167,43.798515592107705,"{""coordinates"": [[-79.331725879, 43.7985155920001]], ""type"": ""MultiPoint""}"
133,GO-20051293148,1130907600000,2005,November,2,Wednesday,306,D54,Other,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.3015962601505,43.71532457414988,"{""coordinates"": [[-79.3015962599999, 43.7153245740001]], ""type"": ""MultiPoint""}"
134,GO-20051283750,1131166800000,2005,November,5,Saturday,309,D14,Other,085,South Parkdale (85),085,South Parkdale (85),-79.43243682251976,43.63967428614775,"{""coordinates"": [[-79.432436823, 43.6396742860001]], ""type"": ""MultiPoint""}"
135,GO-20051345445,1131512400000,2005,November,9,Wednesday,313,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.44278558784455,43.69729606471763,"{""coordinates"": [[-79.4427855879999, 43.697296065]], ""type"": ""MultiPoint""}"
136,GO-20051356083,1131771600000,2005,November,12,Saturday,316,D32,Stabbing,153,Avondale (153),051,Willowdale East (51),-79.4085480146914,43.757608888348294,"{""coordinates"": [[-79.408548015, 43.757608888]], ""type"": ""MultiPoint""}"
137,GO-20051322417,1131944400000,2005,November,14,Monday,318,D12,Shooting,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.46360780658861,43.6807171107636,"{""coordinates"": [[-79.463607807, 43.680717111]], ""type"": ""MultiPoint""}"
138,GO-20051258191,1132290000000,2005,November,18,Friday,322,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.59330746336371,43.74178087083329,"{""coordinates"": [[-79.593307463, 43.7417808710001]], ""type"": ""MultiPoint""}"
139,GO-20051337264,1132981200000,2005,November,26,Saturday,330,D41,Stabbing,126,Dorset Park (126),126,Dorset Park (126),-79.27789621660517,43.74545945994597,"{""coordinates"": [[-79.277896217, 43.7454594600001]], ""type"": ""MultiPoint""}"
140,GO-20051428567,1133240400000,2005,November,29,Tuesday,333,D11,Shooting,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.44866641752404,43.65957801525191,"{""coordinates"": [[-79.4486664179999, 43.6595780150001]], ""type"": ""MultiPoint""}"
141,GO-20051440086,1133413200000,2005,December,1,Thursday,335,D31,Shooting,NSA,NSA,NSA,NSA,-79.54063991816915,43.771526487066055,"{""coordinates"": [[-79.5406399179999, 43.7715264870001]], ""type"": ""MultiPoint""}"
142,GO-20051439907,1134709200000,2005,December,16,Friday,350,D53,Other,102,Forest Hill North (102),102,Forest Hill North (102),-79.42684340066464,43.707138366452924,"{""coordinates"": [[-79.426843401, 43.707138366]], ""type"": ""MultiPoint""}"
143,GO-20051443414,1135314000000,2005,December,23,Friday,357,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.51669281208962,43.75185858101418,"{""coordinates"": [[-79.516692812, 43.7518585810001]], ""type"": ""MultiPoint""}"
144,GO-20051229258,1135573200000,2005,December,26,Monday,360,D52,Shooting,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.31768623935187,43.68463092042731,"{""coordinates"": [[-79.317686239, 43.6846309200001]], ""type"": ""MultiPoint""}"
145,GO-20061426456,1136091600000,2006,January,1,Sunday,1,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4473049856385,43.6963320656177,"{""coordinates"": [[-79.4473049859999, 43.696332066]], ""type"": ""MultiPoint""}"
146,GO-20061557753,1138251600000,2006,January,26,Thursday,26,D32,Other,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),-79.41492865194901,43.73520047473777,"{""coordinates"": [[-79.4149286519999, 43.7352004750001]], ""type"": ""MultiPoint""}"
147,GO-20061361475,1139202000000,2006,February,6,Monday,37,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5017262097581,43.74505555952437,"{""coordinates"": [[-79.50172621, 43.74505556]], ""type"": ""MultiPoint""}"
148,GO-20061511490,1139374800000,2006,February,8,Wednesday,39,D54,Stabbing,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.33494772634278,43.71872655239281,"{""coordinates"": [[-79.3349477259999, 43.7187265520001]], ""type"": ""MultiPoint""}"
149,GO-20061624304,1139461200000,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.33044347628417,43.79680408540309,"{""coordinates"": [[-79.330443476, 43.7968040850001]], ""type"": ""MultiPoint""}"
150,GO-20061624304,1139461200000,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.33044347628417,43.79680408540309,"{""coordinates"": [[-79.330443476, 43.7968040850001]], ""type"": ""MultiPoint""}"
151,GO-20061624304,1139461200000,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.33044347628417,43.79680408540309,"{""coordinates"": [[-79.330443476, 43.7968040850001]], ""type"": ""MultiPoint""}"
152,GO-20061559867,1141275600000,2006,March,2,Thursday,61,D54,Other,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2925060595273,43.69286262052792,"{""coordinates"": [[-79.2925060599999, 43.6928626210001]], ""type"": ""MultiPoint""}"
153,GO-20061597252,1141448400000,2006,March,4,Saturday,63,D43,Other,134,Highland Creek (134),134,Highland Creek (134),-79.17438189775204,43.79271538676752,"{""coordinates"": [[-79.174381898, 43.792715387]], ""type"": ""MultiPoint""}"
154,GO-20061640987,1142139600000,2006,March,12,Sunday,71,D31,Shooting,022,Humbermede (22),022,Humbermede (22),-79.54521679307662,43.74787608113298,"{""coordinates"": [[-79.545216793, 43.7478760810001]], ""type"": ""MultiPoint""}"
155,GO-20061591256,1142312400000,2006,March,14,Tuesday,73,D43,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.2189016837165,43.74317708571763,"{""coordinates"": [[-79.2189016839999, 43.7431770860001]], ""type"": ""MultiPoint""}"
156,GO-20061479234,1142830800000,2006,March,20,Monday,79,D51,Shooting,074,North St.James Town (74),074,North St.James Town (74),-79.37376715504146,43.667288406453174,"{""coordinates"": [[-79.3737671549999, 43.6672884060001]], ""type"": ""MultiPoint""}"
157,GO-20061570672,1143435600000,2006,March,27,Monday,86,D12,Shooting,115,Mount Dennis (115),115,Mount Dennis (115),-79.49090628374982,43.68756928732124,"{""coordinates"": [[-79.4909062839999, 43.687569287]], ""type"": ""MultiPoint""}"
158,GO-20061671071,1143435600000,2006,March,27,Monday,86,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.50714851949837,43.7484638770574,"{""coordinates"": [[-79.5071485189999, 43.7484638770001]], ""type"": ""MultiPoint""}"
159,GO-20061578377,1144382400000,2006,April,7,Friday,97,D31,Other,021,Humber Summit (21),021,Humber Summit (21),-79.54906549257699,43.750643884213034,"{""coordinates"": [[-79.5490654929999, 43.7506438840001]], ""type"": ""MultiPoint""}"
160,GO-20061673447,1145505600000,2006,April,20,Thursday,110,D31,Stabbing,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.47151494430386,43.7295782506285,"{""coordinates"": [[-79.471514944, 43.7295782510001]], ""type"": ""MultiPoint""}"
161,GO-20061636602,1146024000000,2006,April,26,Wednesday,116,D33,Stabbing,047,Don Valley Village (47),047,Don Valley Village (47),-79.34431155143436,43.78098261638571,"{""coordinates"": [[-79.344311551, 43.7809826160001]], ""type"": ""MultiPoint""}"
162,GO-20061473434,1146283200000,2006,April,29,Saturday,119,D54,Shooting,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.32558053587167,43.71864005846295,"{""coordinates"": [[-79.325580536, 43.7186400580001]], ""type"": ""MultiPoint""}"
163,GO-20061686110,1146283200000,2006,April,29,Saturday,119,D22,Stabbing,018,New Toronto (18),018,New Toronto (18),-79.50889296999746,43.6015295271124,"{""coordinates"": [[-79.50889297, 43.601529527]], ""type"": ""MultiPoint""}"
164,GO-20061439616,1146542400000,2006,May,2,Tuesday,122,D54,Stabbing,066,Danforth (66),066,Danforth (66),-79.32363123294031,43.68336521316597,"{""coordinates"": [[-79.323631233, 43.6833652130001]], ""type"": ""MultiPoint""}"
165,GO-20061506152,1147665600000,2006,May,15,Monday,135,D52,Stabbing,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.39409393813668,43.65260489196127,"{""coordinates"": [[-79.394093938, 43.652604892]], ""type"": ""MultiPoint""}"
166,GO-20061714664,1147838400000,2006,May,17,Wednesday,137,D54,Other,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2937052585072,43.69258342046601,"{""coordinates"": [[-79.293705259, 43.6925834200001]], ""type"": ""MultiPoint""}"
167,GO-20061465047,1148616000000,2006,May,26,Friday,146,D13,Other,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),-79.42085152819395,43.68619300923968,"{""coordinates"": [[-79.420851528, 43.6861930090001]], ""type"": ""MultiPoint""}"
168,GO-20061630473,1148788800000,2006,May,28,Sunday,148,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.21567084817876,43.76056840088468,"{""coordinates"": [[-79.2156708479999, 43.7605684010001]], ""type"": ""MultiPoint""}"
169,GO-20061558823,1149220800000,2006,June,2,Friday,153,D54,Other,066,Danforth (66),066,Danforth (66),-79.33270602243117,43.68227349824681,"{""coordinates"": [[-79.332706022, 43.682273498]], ""type"": ""MultiPoint""}"
170,GO-20061441432,1149307200000,2006,June,3,Saturday,154,D12,Shooting,113,Weston (113),113,Weston (113),-79.50727476338085,43.69547796902457,"{""coordinates"": [[-79.5072747629999, 43.6954779690001]], ""type"": ""MultiPoint""}"
171,GO-20061677509,1149307200000,2006,June,3,Saturday,154,D31,Stabbing,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.48592738557139,43.742873705704746,"{""coordinates"": [[-79.485927386, 43.7428737060001]], ""type"": ""MultiPoint""}"
172,GO-20061433643,1150084800000,2006,June,12,Monday,163,D31,Shooting,028,Rustic (28),028,Rustic (28),-79.50226354465711,43.71653824643953,"{""coordinates"": [[-79.5022635449999, 43.716538246]], ""type"": ""MultiPoint""}"
173,GO-20061269372,1150171200000,2006,June,13,Tuesday,164,D12,Stabbing,115,Mount Dennis (115),115,Mount Dennis (115),-79.49090628374982,43.68756928732124,"{""coordinates"": [[-79.4909062839999, 43.687569287]], ""type"": ""MultiPoint""}"
174,GO-20061556233,1150948800000,2006,June,22,Thursday,173,D31,Stabbing,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.50815284351047,43.71907494643953,"{""coordinates"": [[-79.5081528439999, 43.719074946]], ""type"": ""MultiPoint""}"
175,GO-20061523520,1151035200000,2006,June,23,Friday,174,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.22447097373573,43.802501696723255,"{""coordinates"": [[-79.224470974, 43.802501697]], ""type"": ""MultiPoint""}"
176,GO-20061712933,1151035200000,2006,June,23,Friday,174,D51,Other,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.38134984956254,43.666698505802216,"{""coordinates"": [[-79.3813498499999, 43.666698506]], ""type"": ""MultiPoint""}"
177,GO-20061614702,1151294400000,2006,June,26,Monday,177,D51,Shooting,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),-79.36790195295256,43.64744888655246,"{""coordinates"": [[-79.3679019529999, 43.647448887]], ""type"": ""MultiPoint""}"
178,GO-20061463143,1151812800000,2006,July,2,Sunday,183,D12,Shooting,090,Junction Area (90),090,Junction Area (90),-79.47189980918205,43.67722342689178,"{""coordinates"": [[-79.471899809, 43.6772234270001]], ""type"": ""MultiPoint""}"
179,GO-20061436777,1152072000000,2006,July,5,Wednesday,186,D22,Shooting,020,Alderwood (20),020,Alderwood (20),-79.54484846351922,43.60086618540745,"{""coordinates"": [[-79.544848464, 43.600866185]], ""type"": ""MultiPoint""}"
180,GO-20061680741,1152590400000,2006,July,11,Tuesday,192,D51,Shooting,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.37586124929459,43.65494689405061,"{""coordinates"": [[-79.375861249, 43.654946894]], ""type"": ""MultiPoint""}"
181,GO-20061789165,1152676800000,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.22645821485006,43.82981509830004,"{""coordinates"": [[-79.226458215, 43.829815098]], ""type"": ""MultiPoint""}"
182,GO-20061482034,1152676800000,2006,July,12,Wednesday,193,D12,Shooting,115,Mount Dennis (115),115,Mount Dennis (115),-79.49201418259986,43.68791698563399,"{""coordinates"": [[-79.492014183, 43.6879169860001]], ""type"": ""MultiPoint""}"
183,GO-20061786165,1152676800000,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.22645821485006,43.82981509830004,"{""coordinates"": [[-79.226458215, 43.829815098]], ""type"": ""MultiPoint""}"
184,GO-20061720929,1152849600000,2006,July,14,Friday,195,D23,Stabbing,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.59207666772518,43.73217787710363,"{""coordinates"": [[-79.5920766679999, 43.732177877]], ""type"": ""MultiPoint""}"
185,GO-20061753633,1152936000000,2006,July,15,Saturday,196,D54,Stabbing,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.31064065146847,43.71381397277654,"{""coordinates"": [[-79.310640651, 43.7138139730001]], ""type"": ""MultiPoint""}"
